0.650000, 0.757229
0.680000, 0.887162
0.000000, -0.864357
0.000000, -0.774567
0.000000, 0.130090
0.010000, -0.026825
0.000000, -0.386978
0.000000, -0.194425
0.010000, 0.273918
0.020000, -0.026130
0.000000, -0.569061
0.020000, -0.049060
0.020000, 0.133504
0.010000, 0.165251
0.070000, 0.381186
0.010000, 0.135597
0.110000, 0.415962
0.190000, 0.542644
0.000000, -0.021338
0.000000, -0.278420
